Timestamp,PM2.5,PM10,CO,O3,StationFile
20-07-2022,37.76,90.71,0.45,11.37,delhi_combined.csv
21-07-2022,59.39,123.47,0.59,20.59,delhi_combined.csv
22-07-2022,63.67,140.77,0.64,11.26,delhi_combined.csv
23-07-2022,42.02,100.76,0.5,11.23,delhi_combined.csv
24-07-2022,36.4,84.58,0.39,12.39,delhi_combined.csv
25-07-2022,36.14,84.09,0.42,12.48,delhi_combined.csv
26-07-2022,39.6,76.81,0.49,13.71,delhi_combined.csv
27-07-2022,40.73,83.37,0.44,25.06,delhi_combined.csv
28-07-2022,32.62,60.85,0.43,20.96,delhi_combined.csv
29-07-2022,30.73,57.54,0.42,31.43,delhi_combined.csv
30-07-2022,33.73,73.24,0.43,7.98,delhi_combined.csv
31-07-2022,33.77,74.43,0.4,8.27,delhi_combined.csv
01-08-2022,30.2,77.25,0.38,9.03,delhi_combined.csv
02-08-2022,34.4,84.25,0.42,24.52,delhi_combined.csv
03-08-2022,49.45,130.01,0.5,19.33,delhi_combined.csv
04-08-2022,58.47,102.69,0.57,14.38,delhi_combined.csv
05-08-2022,48.64,85.44,0.59,11.59,delhi_combined.csv
06-08-2022,63.09,122.31,0.55,25.06,delhi_combined.csv
07-08-2022,59.83,106.02,0.49,14.14,delhi_combined.csv
08-08-2022,51.7,113.03,0.59,27.15,delhi_combined.csv
09-08-2022,50.55,133.45,0.67,25.48,delhi_combined.csv
10-08-2022,41.13,113.41,0.37,23.69,delhi_combined.csv
11-08-2022,15.22,81.26,0.72,20.35,delhi_combined.csv
12-08-2022,24.37,79.2,0.44,26.97,delhi_combined.csv
13-08-2022,31.61,67.17,0.43,33.33,delhi_combined.csv
14-08-2022,33.15,75.97,0.23,31.52,delhi_combined.csv
15-08-2022,25.56,64.4,1.0,29.44,delhi_combined.csv
16-08-2022,17.0,72.76,0.41,27.19,delhi_combined.csv
17-08-2022,17.88,45.4,0.4,27.82,delhi_combined.csv
18-08-2022,23.86,61.05,0.42,33.21,delhi_combined.csv
19-08-2022,39.91,78.87,0.6,14.76,delhi_combined.csv
20-08-2022,37.57,99.3,0.51,21.36,delhi_combined.csv
21-08-2022,54.34,127.54,0.43,26.93,delhi_combined.csv
22-08-2022,48.61,122.14,0.5,20.37,delhi_combined.csv
23-08-2022,36.44,89.83,0.52,33.43,delhi_combined.csv
24-08-2022,26.42,65.79,0.62,14.31,delhi_combined.csv
25-08-2022,40.25,104.89,0.53,26.67,delhi_combined.csv
26-08-2022,44.68,106.91,0.47,21.25,delhi_combined.csv
27-08-2022,39.48,110.54,0.46,19.18,delhi_combined.csv
28-08-2022,44.97,149.62,0.41,20.96,delhi_combined.csv
29-08-2022,46.45,145.09,0.45,40.39,delhi_combined.csv
30-08-2022,54.18,137.48,0.61,28.89,delhi_combined.csv
31-08-2022,47.69,123.84,0.52,80.2,delhi_combined.csv
01-09-2022,49.45,119.3,0.5,22.74,delhi_combined.csv
02-09-2022,48.15,116.39,0.58,29.39,delhi_combined.csv
03-09-2022,35.21,100.45,0.42,21.62,delhi_combined.csv
04-09-2022,31.72,89.85,0.5,24.82,delhi_combined.csv
05-09-2022,31.98,93.65,0.53,29.92,delhi_combined.csv
06-09-2022,40.89,121.0,0.51,27.29,delhi_combined.csv
07-09-2022,53.31,141.16,0.59,31.16,delhi_combined.csv
08-09-2022,76.43,167.91,0.68,41.1,delhi_combined.csv
09-09-2022,66.35,131.99,0.66,22.08,delhi_combined.csv
10-09-2022,58.05,109.21,0.63,27.22,delhi_combined.csv
11-09-2022,38.01,85.94,0.61,33.57,delhi_combined.csv
12-09-2022,30.17,84.85,0.56,43.46,delhi_combined.csv
13-09-2022,33.3,89.36,0.63,64.91,delhi_combined.csv
14-09-2022,30.21,78.43,0.64,39.02,delhi_combined.csv
15-09-2022,20.24,50.0,0.67,18.28,delhi_combined.csv
16-09-2022,25.26,42.82,0.64,17.92,delhi_combined.csv
17-09-2022,43.57,102.98,0.32,9.36,delhi_combined.csv
18-09-2022,53.88,139.15,0.56,13.96,delhi_combined.csv
19-09-2022,81.42,190.12,0.65,11.2,delhi_combined.csv
20-09-2022,61.14,136.98,0.79,12.68,delhi_combined.csv
21-09-2022,57.32,126.71,0.7,7.18,delhi_combined.csv
22-09-2022,38.16,73.59,0.56,5.7,delhi_combined.csv
23-09-2022,35.0,51.23,0.6,5.73,delhi_combined.csv
24-09-2022,32.18,53.42,0.67,6.72,delhi_combined.csv
25-09-2022,32.52,69.98,0.67,10.6,delhi_combined.csv
26-09-2022,67.95,151.15,0.71,10.3,delhi_combined.csv
27-09-2022,46.34,124.98,0.6,13.06,delhi_combined.csv
28-09-2022,59.68,163.84,0.63,14.32,delhi_combined.csv
29-09-2022,65.75,158.78,0.66,16.0,delhi_combined.csv
30-09-2022,87.45,180.75,0.69,17.84,delhi_combined.csv
01-10-2022,89.28,196.48,0.73,20.16,delhi_combined.csv
02-10-2022,74.86,184.39,0.62,19.67,delhi_combined.csv
03-10-2022,43.06,135.16,0.53,18.71,delhi_combined.csv
04-10-2022,64.18,168.78,1.1,19.44,delhi_combined.csv
05-10-2022,105.01,223.78,0.71,25.49,delhi_combined.csv
06-10-2022,39.15,86.92,0.5,10.42,delhi_combined.csv
07-10-2022,28.61,78.87,0.66,8.26,delhi_combined.csv
08-10-2022,29.16,48.96,0.54,8.6,delhi_combined.csv
09-10-2022,25.69,42.15,0.6,21.05,delhi_combined.csv
10-10-2022,22.22,69.08,0.55,10.53,delhi_combined.csv
11-10-2022,50.58,113.72,0.61,20.36,delhi_combined.csv
12-10-2022,81.65,160.77,0.5,20.4,delhi_combined.csv
13-10-2022,58.71,144.62,0.41,22.63,delhi_combined.csv
14-10-2022,79.51,177.18,0.5,32.22,delhi_combined.csv
15-10-2022,100.5,232.96,0.8,28.47,delhi_combined.csv
16-10-2022,123.43,269.0,0.81,31.17,delhi_combined.csv
17-10-2022,125.47,273.01,0.78,34.75,delhi_combined.csv
18-10-2022,130.18,308.57,1.2,34.5,delhi_combined.csv
19-10-2022,94.29,255.95,0.83,31.42,delhi_combined.csv
20-10-2022,109.39,270.72,0.83,39.68,delhi_combined.csv
21-10-2022,135.97,301.93,0.98,30.03,delhi_combined.csv
22-10-2022,144.13,287.47,0.5,26.61,delhi_combined.csv
23-10-2022,140.25,270.89,0.77,37.45,delhi_combined.csv
24-10-2022,172.15,325.29,0.72,47.61,delhi_combined.csv
25-10-2022,167.24,282.56,0.7,43.56,delhi_combined.csv
26-10-2022,147.65,277.81,0.91,41.47,delhi_combined.csv
27-10-2022,190.74,406.49,2.07,36.05,delhi_combined.csv
28-10-2022,256.79,447.29,1.87,36.43,delhi_combined.csv
29-10-2022,283.75,455.68,1.87,32.21,delhi_combined.csv
30-10-2022,204.63,424.57,1.56,31.02,delhi_combined.csv
31-10-2022,246.58,521.45,1.94,47.47,delhi_combined.csv
01-11-2022,167.06,460.43,1.54,53.88,delhi_combined.csv
02-11-2022,164.48,420.94,1.01,35.68,delhi_combined.csv
03-11-2022,287.31,675.49,1.21,32.21,delhi_combined.csv
04-11-2022,224.72,502.0,1.45,44.99,delhi_combined.csv
05-11-2022,123.72,313.75,0.57,34.26,delhi_combined.csv
06-11-2022,127.7,277.67,1.01,49.21,delhi_combined.csv
07-11-2022,213.07,342.17,1.48,30.15,delhi_combined.csv
08-11-2022,262.03,379.33,1.22,27.48,delhi_combined.csv
09-11-2022,109.29,218.54,1.59,32.4,delhi_combined.csv
10-11-2022,164.05,264.57,1.38,28.08,delhi_combined.csv
11-11-2022,247.14,337.57,1.12,28.05,delhi_combined.csv
12-11-2022,211.75,293.85,1.17,35.4,delhi_combined.csv
13-11-2022,185.2,274.73,1.69,34.22,delhi_combined.csv
14-11-2022,150.24,257.72,1.5,33.09,delhi_combined.csv
15-11-2022,109.27,217.49,1.35,28.82,delhi_combined.csv
16-11-2022,123.06,195.33,0.97,27.19,delhi_combined.csv
17-11-2022,161.86,238.72,1.0,14.39,delhi_combined.csv
18-11-2022,180.53,276.2,1.24,11.95,delhi_combined.csv
19-11-2022,153.82,275.12,1.4,10.44,delhi_combined.csv
20-11-2022,186.25,284.56,1.15,9.14,delhi_combined.csv
21-11-2022,151.51,252.59,1.05,9.1,delhi_combined.csv
22-11-2022,125.79,218.45,1.02,12.93,delhi_combined.csv
23-11-2022,118.47,221.03,0.92,12.74,delhi_combined.csv
24-11-2022,128.74,244.47,1.13,9.77,delhi_combined.csv
25-11-2022,182.53,337.53,1.71,7.18,delhi_combined.csv
26-11-2022,203.86,335.24,1.42,7.5,delhi_combined.csv
27-11-2022,185.46,324.04,1.44,7.02,delhi_combined.csv
28-11-2022,220.61,405.37,1.85,12.9,delhi_combined.csv
29-11-2022,319.75,514.39,2.26,6.95,delhi_combined.csv
30-11-2022,257.48,397.48,1.67,6.86,delhi_combined.csv
01-12-2022,266.58,413.32,1.53,6.8,delhi_combined.csv
02-12-2022,231.96,405.85,1.76,6.89,delhi_combined.csv
03-12-2022,274.23,460.95,2.4,9.08,delhi_combined.csv
04-12-2022,309.73,442.05,1.62,8.9,delhi_combined.csv
05-12-2022,215.27,329.15,0.99,8.62,delhi_combined.csv
06-12-2022,204.72,304.45,1.79,10.09,delhi_combined.csv
07-12-2022,151.78,237.21,1.77,10.57,delhi_combined.csv
08-12-2022,155.22,249.84,1.2,8.9,delhi_combined.csv
09-12-2022,176.11,317.83,1.66,8.28,delhi_combined.csv
10-12-2022,220.04,427.92,1.99,9.27,delhi_combined.csv
11-12-2022,144.32,228.48,1.13,6.65,delhi_combined.csv
12-12-2022,97.83,189.6,0.86,7.86,delhi_combined.csv
13-12-2022,68.01,158.33,0.68,11.45,delhi_combined.csv
14-12-2022,90.29,174.51,0.52,9.31,delhi_combined.csv
15-12-2022,96.93,185.68,0.59,8.83,delhi_combined.csv
16-12-2022,136.06,252.05,0.88,10.41,delhi_combined.csv
17-12-2022,159.76,329.16,1.17,8.14,delhi_combined.csv
18-12-2022,239.03,440.31,1.26,7.8,delhi_combined.csv
19-12-2022,312.99,421.35,1.07,8.14,delhi_combined.csv
20-12-2022,234.38,324.26,0.86,7.43,delhi_combined.csv
21-12-2022,222.59,336.81,0.67,7.46,delhi_combined.csv
22-12-2022,221.41,326.03,0.7,7.36,delhi_combined.csv
23-12-2022,228.22,348.14,0.79,7.4,delhi_combined.csv
24-12-2022,195.33,272.72,0.6,7.27,delhi_combined.csv
25-12-2022,196.85,275.06,0.62,7.5,delhi_combined.csv
26-12-2022,201.19,290.62,0.81,7.28,delhi_combined.csv
27-12-2022,204.45,266.86,0.69,7.68,delhi_combined.csv
28-12-2022,177.36,266.82,0.96,9.12,delhi_combined.csv
29-12-2022,208.95,336.18,1.35,11.13,delhi_combined.csv
30-12-2022,279.0,416.93,1.25,18.12,delhi_combined.csv
31-12-2022,128.48,247.89,0.54,9.66,delhi_combined.csv
01-01-2023,154.52,245.45,0.93,7.17,delhi_combined.csv
02-01-2023,281.05,385.39,0.67,7.17,delhi_combined.csv
03-01-2023,269.89,370.26,0.53,6.86,delhi_combined.csv
04-01-2023,193.79,267.61,0.62,6.88,delhi_combined.csv
05-01-2023,232.58,319.27,0.72,7.0,delhi_combined.csv
06-01-2023,301.28,447.99,0.67,9.49,delhi_combined.csv
07-01-2023,237.41,375.49,0.51,6.85,delhi_combined.csv
08-01-2023,264.02,413.4,0.8,7.06,delhi_combined.csv
09-01-2023,377.17,602.92,1.1,9.93,delhi_combined.csv
10-01-2023,258.85,323.55,0.79,9.02,delhi_combined.csv
11-01-2023,194.01,305.58,0.99,8.37,delhi_combined.csv
12-01-2023,228.14,341.7,2.22,7.55,delhi_combined.csv
13-01-2023,248.89,339.15,1.27,7.47,delhi_combined.csv
14-01-2023,160.02,236.11,0.56,7.04,delhi_combined.csv
15-01-2023,101.95,195.27,0.62,7.11,delhi_combined.csv
16-01-2023,147.45,257.45,0.65,7.13,delhi_combined.csv
17-01-2023,159.96,269.0,0.95,8.71,delhi_combined.csv
18-01-2023,222.26,379.79,1.45,7.16,delhi_combined.csv
19-01-2023,196.76,351.08,1.51,7.16,delhi_combined.csv
20-01-2023,94.48,180.96,0.31,7.28,delhi_combined.csv
21-01-2023,244.39,400.17,1.71,7.34,delhi_combined.csv
22-01-2023,284.03,435.44,0.97,7.21,delhi_combined.csv
23-01-2023,155.71,345.32,1.25,7.86,delhi_combined.csv
24-01-2023,96.37,184.13,0.59,7.47,delhi_combined.csv
25-01-2023,123.17,201.21,0.79,7.25,delhi_combined.csv
26-01-2023,158.16,211.69,0.48,7.16,delhi_combined.csv
27-01-2023,100.65,172.17,0.48,7.21,delhi_combined.csv
28-01-2023,133.06,236.84,0.71,7.4,delhi_combined.csv
29-01-2023,198.53,289.7,0.83,7.7,delhi_combined.csv
30-01-2023,105.66,162.64,0.9,7.36,delhi_combined.csv
31-01-2023,96.74,148.61,0.88,7.25,delhi_combined.csv
01-02-2023,96.46,167.15,0.46,7.21,delhi_combined.csv
02-02-2023,95.79,186.74,0.53,13.06,delhi_combined.csv
03-02-2023,118.4,238.47,0.93,12.54,delhi_combined.csv
04-02-2023,143.28,268.32,0.74,7.86,delhi_combined.csv
05-02-2023,122.19,255.91,0.62,7.86,delhi_combined.csv
06-02-2023,164.44,354.67,1.32,7.6,delhi_combined.csv
07-02-2023,129.25,248.7,0.89,7.42,delhi_combined.csv
08-02-2023,73.22,167.09,0.61,7.63,delhi_combined.csv
09-02-2023,92.29,218.31,0.7,8.11,delhi_combined.csv
10-02-2023,87.77,215.72,0.69,7.47,delhi_combined.csv
11-02-2023,152.59,296.85,0.74,13.83,delhi_combined.csv
12-02-2023,52.78,148.72,0.37,7.3,delhi_combined.csv
13-02-2023,45.66,159.53,0.4,13.03,delhi_combined.csv
14-02-2023,65.7,184.75,0.6,11.73,delhi_combined.csv
15-02-2023,96.45,205.23,0.74,8.37,delhi_combined.csv
16-02-2023,171.45,332.51,1.2,8.11,delhi_combined.csv
17-02-2023,265.79,493.97,1.57,18.19,delhi_combined.csv
18-02-2023,235.93,380.28,1.06,12.88,delhi_combined.csv
19-02-2023,201.8,379.32,0.99,7.46,delhi_combined.csv
20-02-2023,136.33,295.45,0.93,10.7,delhi_combined.csv
21-02-2023,134.06,267.69,0.64,7.54,delhi_combined.csv
22-02-2023,152.65,264.04,0.97,7.16,delhi_combined.csv
23-02-2023,92.08,191.75,0.43,10.01,delhi_combined.csv
24-02-2023,84.11,189.24,0.73,7.2,delhi_combined.csv
25-02-2023,135.86,276.93,0.79,7.18,delhi_combined.csv
26-02-2023,148.46,309.65,0.82,7.09,delhi_combined.csv
27-02-2023,120.05,261.07,0.84,7.03,delhi_combined.csv
28-02-2023,104.72,240.32,0.72,6.92,delhi_combined.csv
01-03-2023,86.6,261.85,0.91,7.26,delhi_combined.csv
02-03-2023,94.52,197.36,0.51,6.99,delhi_combined.csv
03-03-2023,69.75,143.13,0.53,7.06,delhi_combined.csv
04-03-2023,58.35,149.52,0.6,7.31,delhi_combined.csv
05-03-2023,61.47,130.22,0.5,7.46,delhi_combined.csv
06-03-2023,77.75,148.28,0.67,7.56,delhi_combined.csv
07-03-2023,93.75,174.19,0.74,7.34,delhi_combined.csv
08-03-2023,122.13,188.21,0.83,7.58,delhi_combined.csv
09-03-2023,57.99,121.84,0.54,8.44,delhi_combined.csv
10-03-2023,117.4,201.75,0.79,8.72,delhi_combined.csv
11-03-2023,107.97,203.17,0.76,19.54,delhi_combined.csv
12-03-2023,102.35,245.83,1.1,8.49,delhi_combined.csv
13-03-2023,107.05,216.97,0.92,8.08,delhi_combined.csv
14-03-2023,113.84,207.6,0.73,8.89,delhi_combined.csv
15-03-2023,102.79,221.19,1.0,9.67,delhi_combined.csv
16-03-2023,115.88,233.8,1.58,14.86,delhi_combined.csv
17-03-2023,101.25,214.14,,7.56,delhi_combined.csv
18-03-2023,79.71,138.43,1.61,8.46,delhi_combined.csv
19-03-2023,105.32,187.24,,7.33,delhi_combined.csv
20-03-2023,57.09,141.73,,8.62,delhi_combined.csv
21-03-2023,56.09,98.35,,7.44,delhi_combined.csv
22-03-2023,101.77,194.76,,8.77,delhi_combined.csv
23-03-2023,89.35,171.85,0.72,9.57,delhi_combined.csv
24-03-2023,95.36,235.29,0.88,11.76,delhi_combined.csv
25-03-2023,45.6,132.51,0.66,9.2,delhi_combined.csv
26-03-2023,71.5,202.79,0.89,8.69,delhi_combined.csv
27-03-2023,66.45,141.81,0.84,8.62,delhi_combined.csv
28-03-2023,74.2,171.55,0.76,7.44,delhi_combined.csv
29-03-2023,90.14,214.06,0.7,7.58,delhi_combined.csv
30-03-2023,78.67,181.92,0.52,8.09,delhi_combined.csv
31-03-2023,38.22,74.63,0.56,8.72,delhi_combined.csv
01-04-2023,49.91,126.6,0.54,7.55,delhi_combined.csv
02-04-2023,73.81,185.51,0.49,7.44,delhi_combined.csv
03-04-2023,85.66,228.19,0.7,7.3,delhi_combined.csv
04-04-2023,45.92,125.78,0.43,7.32,delhi_combined.csv
05-04-2023,58.11,168.03,0.64,9.01,delhi_combined.csv
06-04-2023,43.42,155.38,0.48,7.4,delhi_combined.csv
07-04-2023,49.99,155.92,0.54,7.73,delhi_combined.csv
08-04-2023,76.8,195.06,0.44,8.52,delhi_combined.csv
09-04-2023,125.91,276.51,0.44,8.19,delhi_combined.csv
10-04-2023,97.43,242.63,0.57,8.41,delhi_combined.csv
11-04-2023,145.86,314.14,0.75,8.31,delhi_combined.csv
12-04-2023,88.39,237.86,0.49,8.02,delhi_combined.csv
13-04-2023,114.72,285.73,0.64,8.44,delhi_combined.csv
14-04-2023,131.27,306.14,0.46,9.15,delhi_combined.csv
15-04-2023,115.72,311.91,1.03,11.12,delhi_combined.csv
16-04-2023,77.32,247.22,0.73,17.02,delhi_combined.csv
17-04-2023,72.32,263.51,0.64,10.07,delhi_combined.csv
18-04-2023,79.99,290.41,0.94,8.15,delhi_combined.csv
19-04-2023,61.61,279.53,0.23,8.56,delhi_combined.csv
20-04-2023,70.69,231.36,0.62,8.36,delhi_combined.csv
21-04-2023,66.04,231.94,0.66,12.08,delhi_combined.csv
22-04-2023,69.15,186.54,0.47,8.65,delhi_combined.csv
23-04-2023,26.92,108.63,2.56,9.83,delhi_combined.csv
24-04-2023,72.55,205.79,1.86,15.92,delhi_combined.csv
25-04-2023,44.0,138.47,,10.95,delhi_combined.csv
26-04-2023,79.6,258.66,0.93,16.09,delhi_combined.csv
27-04-2023,77.14,221.7,0.62,10.83,delhi_combined.csv
28-04-2023,80.6,207.83,0.86,9.15,delhi_combined.csv
29-04-2023,79.42,229.8,0.57,8.33,delhi_combined.csv
30-04-2023,58.38,126.48,0.07,8.08,delhi_combined.csv
01-05-2023,51.66,117.96,0.56,8.06,delhi_combined.csv
02-05-2023,51.67,113.61,0.71,8.01,delhi_combined.csv
03-05-2023,54.18,111.61,0.58,9.66,delhi_combined.csv
04-05-2023,79.47,161.39,0.45,11.73,delhi_combined.csv
05-05-2023,98.01,210.33,1.57,9.06,delhi_combined.csv
06-05-2023,132.48,247.03,1.96,9.08,delhi_combined.csv
07-05-2023,85.42,187.25,1.06,9.33,delhi_combined.csv
08-05-2023,58.24,154.19,1.26,8.93,delhi_combined.csv
09-05-2023,128.5,278.13,3.14,12.27,delhi_combined.csv
10-05-2023,104.69,237.36,2.08,11.83,delhi_combined.csv
11-05-2023,158.21,341.88,0.22,10.4,delhi_combined.csv
12-05-2023,97.91,269.46,0.33,9.95,delhi_combined.csv
13-05-2023,96.01,252.63,0.34,11.09,delhi_combined.csv
14-05-2023,99.7,283.21,0.34,10.8,delhi_combined.csv
15-05-2023,37.15,175.55,0.33,10.59,delhi_combined.csv
16-05-2023,141.33,537.75,0.38,12.64,delhi_combined.csv
17-05-2023,101.71,337.13,0.35,13.73,delhi_combined.csv
18-05-2023,42.07,126.3,0.42,13.01,delhi_combined.csv
19-05-2023,67.13,175.07,0.36,11.41,delhi_combined.csv
20-05-2023,80.44,210.16,0.35,11.22,delhi_combined.csv
21-05-2023,92.42,251.55,0.38,10.3,delhi_combined.csv
22-05-2023,64.23,263.72,0.41,10.0,delhi_combined.csv
23-05-2023,56.21,268.34,0.41,9.38,delhi_combined.csv
24-05-2023,30.59,129.24,0.39,9.58,delhi_combined.csv
25-05-2023,26.68,116.97,0.37,11.27,delhi_combined.csv
26-05-2023,28.43,95.81,0.37,11.13,delhi_combined.csv
27-05-2023,31.71,87.89,0.44,9.63,delhi_combined.csv
28-05-2023,57.2,169.63,0.39,10.87,delhi_combined.csv
29-05-2023,39.5,132.56,0.42,11.73,delhi_combined.csv
30-05-2023,45.13,100.2,0.44,13.41,delhi_combined.csv
31-05-2023,46.31,72.2,0.65,13.9,delhi_combined.csv
01-06-2023,60.53,101.58,1.08,12.65,delhi_combined.csv
02-06-2023,59.55,112.56,2.16,19.49,delhi_combined.csv
03-06-2023,60.53,132.19,1.75,18.35,delhi_combined.csv
04-06-2023,82.0,199.05,1.96,24.84,delhi_combined.csv
05-06-2023,74.06,170.47,1.02,26.64,delhi_combined.csv
06-06-2023,73.4,117.65,0.69,30.47,delhi_combined.csv
07-06-2023,67.68,247.61,0.72,26.44,delhi_combined.csv
08-06-2023,53.06,150.14,0.7,28.39,delhi_combined.csv
09-06-2023,44.84,150.31,0.42,23.81,delhi_combined.csv
10-06-2023,37.66,154.58,0.62,19.97,delhi_combined.csv
11-06-2023,40.82,147.31,0.6,29.99,delhi_combined.csv
12-06-2023,52.0,184.9,0.74,28.4,delhi_combined.csv
13-06-2023,59.86,274.59,0.75,15.14,delhi_combined.csv
14-06-2023,42.58,231.99,0.71,17.92,delhi_combined.csv
15-06-2023,35.89,144.63,0.67,18.93,delhi_combined.csv
16-06-2023,36.71,120.13,0.89,17.33,delhi_combined.csv
17-06-2023,44.97,118.97,0.75,16.29,delhi_combined.csv
18-06-2023,31.5,,0.76,18.73,delhi_combined.csv
19-06-2023,46.45,104.89,0.72,11.34,delhi_combined.csv
20-06-2023,47.61,112.46,0.7,15.55,delhi_combined.csv
21-06-2023,47.98,113.85,0.48,13.83,delhi_combined.csv
22-06-2023,48.25,141.48,1.98,12.8,delhi_combined.csv
23-06-2023,58.97,173.74,0.98,12.07,delhi_combined.csv
24-06-2023,64.86,199.53,0.77,12.35,delhi_combined.csv
25-06-2023,35.84,75.73,1.46,13.7,delhi_combined.csv
26-06-2023,65.48,134.81,5.14,13.49,delhi_combined.csv
27-06-2023,50.51,112.57,2.86,14.67,delhi_combined.csv
28-06-2023,51.95,144.29,1.0,12.27,delhi_combined.csv
29-06-2023,57.42,132.35,1.0,11.03,delhi_combined.csv
30-06-2023,39.01,82.13,2.4,12.47,delhi_combined.csv
01-07-2023,43.54,85.39,1.38,13.67,delhi_combined.csv
02-07-2023,47.22,94.22,3.86,16.01,delhi_combined.csv
03-07-2023,59.32,135.53,1.73,20.71,delhi_combined.csv
04-07-2023,62.6,131.46,1.74,13.19,delhi_combined.csv
05-07-2023,52.16,95.14,3.2,12.21,delhi_combined.csv
06-07-2023,39.2,90.52,3.28,10.6,delhi_combined.csv
07-07-2023,44.01,96.14,1.82,10.71,delhi_combined.csv
08-07-2023,40.68,62.71,1.83,9.79,delhi_combined.csv
09-07-2023,31.68,40.47,1.79,8.88,delhi_combined.csv
10-07-2023,42.27,67.61,1.64,14.42,delhi_combined.csv
11-07-2023,41.89,83.76,1.84,11.15,delhi_combined.csv
12-07-2023,44.44,88.2,1.85,11.83,delhi_combined.csv
13-07-2023,63.52,123.62,1.82,12.0,delhi_combined.csv
14-07-2023,,,,,delhi_combined.csv
15-07-2023,,,,,delhi_combined.csv
16-07-2023,,,,,delhi_combined.csv
17-07-2023,,,,,delhi_combined.csv
18-07-2023,,,,,delhi_combined.csv
19-07-2023,,,,,delhi_combined.csv
20-07-2023,53.93,139.35,4.8,33.46,delhi_combined.csv
21-07-2023,57.2,153.31,1.65,13.84,delhi_combined.csv
22-07-2023,44.16,122.0,1.85,8.61,delhi_combined.csv
23-07-2023,35.58,98.61,1.87,14.38,delhi_combined.csv
24-07-2023,35.05,102.31,1.84,15.27,delhi_combined.csv
25-07-2023,52.52,114.78,1.9,54.47,delhi_combined.csv
26-07-2023,40.01,86.02,1.92,48.37,delhi_combined.csv
27-07-2023,48.07,107.47,2.11,42.4,delhi_combined.csv
28-07-2023,59.99,102.32,2.02,31.31,delhi_combined.csv
29-07-2023,22.31,34.8,1.03,21.0,delhi_combined.csv
30-07-2023,33.2,58.26,4.59,71.59,delhi_combined.csv
31-07-2023,51.83,93.93,1.91,41.4,delhi_combined.csv
01-08-2023,30.21,81.81,1.74,17.42,delhi_combined.csv
02-08-2023,32.17,88.24,2.24,18.47,delhi_combined.csv
03-08-2023,35.99,90.58,0.83,19.61,delhi_combined.csv
04-08-2023,48.69,105.35,0.77,17.88,delhi_combined.csv
05-08-2023,56.86,112.34,0.88,15.54,delhi_combined.csv
06-08-2023,38.56,103.9,0.33,15.76,delhi_combined.csv
07-08-2023,34.63,118.67,0.58,16.62,delhi_combined.csv
08-08-2023,39.25,141.54,0.5,15.88,delhi_combined.csv
09-08-2023,40.96,147.17,0.61,16.81,delhi_combined.csv
10-08-2023,38.77,138.74,1.2,16.46,delhi_combined.csv
11-08-2023,43.4,143.75,0.89,16.63,delhi_combined.csv
12-08-2023,43.55,137.84,1.14,18.39,delhi_combined.csv
13-08-2023,33.14,101.14,0.63,17.95,delhi_combined.csv
14-08-2023,38.31,120.32,0.54,19.44,delhi_combined.csv
15-08-2023,49.68,110.56,0.73,16.59,delhi_combined.csv
16-08-2023,49.21,124.61,0.57,16.15,delhi_combined.csv
17-08-2023,41.02,133.35,0.59,14.79,delhi_combined.csv
18-08-2023,44.98,161.36,0.43,18.2,delhi_combined.csv
19-08-2023,52.3,109.24,0.83,19.95,delhi_combined.csv
20-08-2023,44.75,121.53,0.56,18.14,delhi_combined.csv
21-08-2023,43.47,111.83,0.7,21.37,delhi_combined.csv
22-08-2023,42.38,109.06,0.71,14.59,delhi_combined.csv
23-08-2023,29.86,72.63,0.91,12.46,delhi_combined.csv
24-08-2023,37.42,124.97,0.58,14.57,delhi_combined.csv
25-08-2023,36.39,149.85,0.48,15.35,delhi_combined.csv
26-08-2023,48.23,216.11,0.62,15.09,delhi_combined.csv
27-08-2023,61.42,243.17,0.55,15.64,delhi_combined.csv
28-08-2023,53.49,216.06,0.75,16.73,delhi_combined.csv
29-08-2023,48.43,186.28,1.08,19.02,delhi_combined.csv
30-08-2023,49.34,187.57,0.28,23.77,delhi_combined.csv
31-08-2023,47.97,190.21,0.6,20.81,delhi_combined.csv
01-09-2023,44.71,175.3,0.6,17.53,delhi_combined.csv
02-09-2023,44.21,167.17,0.58,18.25,delhi_combined.csv
03-09-2023,45.14,163.0,0.59,17.85,delhi_combined.csv
04-09-2023,43.52,149.13,0.62,17.84,delhi_combined.csv
05-09-2023,51.19,139.71,0.75,20.9,delhi_combined.csv
06-09-2023,37.76,117.83,0.71,20.49,delhi_combined.csv
07-09-2023,45.11,118.25,0.87,22.86,delhi_combined.csv
08-09-2023,33.07,90.97,0.38,18.23,delhi_combined.csv
09-09-2023,23.21,51.84,0.75,15.04,delhi_combined.csv
10-09-2023,18.55,48.18,0.69,16.91,delhi_combined.csv
11-09-2023,41.03,99.28,0.9,16.49,delhi_combined.csv
12-09-2023,46.68,124.55,0.71,17.87,delhi_combined.csv
13-09-2023,62.47,134.51,0.84,21.58,delhi_combined.csv
14-09-2023,62.36,133.82,0.65,18.27,delhi_combined.csv
15-09-2023,42.62,100.24,0.82,17.78,delhi_combined.csv
16-09-2023,50.92,103.52,0.82,13.63,delhi_combined.csv
17-09-2023,36.75,90.4,0.68,14.53,delhi_combined.csv
18-09-2023,20.51,73.23,0.74,13.94,delhi_combined.csv
